C:\Users\jnajmon\PycharmProjects\ANN_derivatives_TO\venv\Scripts\python.exe "C:\Program Files\JetBrains\PyCharm 2021.2.3\plugins\python\helpers\pydev\pydevconsole.py" --mode=client --port=60715
import sys; print('Python %s on %s' % (sys.version, sys.platform))
sys.path.extend(['C:\\Users\\jnajmon\\PycharmProjects\\ANN_derivatives_TO', 'C:/Users/jnajmon/PycharmProjects/ANN_derivatives_TO'])
Python 3.9.5 (tags/v3.9.5:0a7dcbd, May  3 2021, 17:27:52) [MSC v.1928 64 bit (AMD64)]
Type 'copyright', 'credits' or 'license' for more information
IPython 8.14.0 -- An enhanced Interactive Python. Type '?' for help.
PyDev console: using IPython 8.14.0
Python 3.9.5 (tags/v3.9.5:0a7dcbd, May  3 2021, 17:27:52) [MSC v.1928 64 bit (AMD64)] on win32
runfile('C:/Users/jnajmon/PycharmProjects/ANN_derivatives_TO/Run_HBTO_ANN.py', wdir='C:/Users/jnajmon/PycharmProjects/ANN_derivatives_TO')
| niter |f evals|CG iter|  obj func   |tr radius |   opt    |  c viol  | penalty  |barrier param|CG stop|
|  537  |  707  | 3904  | +9.9557e+01 | 6.75e-02 | 7.26e-03 | 6.29e-08 | 1.00e+00 |  2.00e-02   |   2   |
|  538  |  708  | 3906  | +9.9548e+01 | 6.75e-02 | 7.22e-03 | 6.27e-08 | 1.00e+00 |  2.00e-02   |   2   |
|  539  |  709  | 3908  | +9.9539e+01 | 6.75e-02 | 7.18e-03 | 6.26e-08 | 1.00e+00 |  2.00e-02   |   2   |
|  540  |  710  | 3910  | +9.9531e+01 | 6.75e-02 | 7.15e-03 | 6.24e-08 | 1.00e+00 |  2.00e-02   |   2   |
|  541  |  711  | 3912  | +9.9522e+01 | 6.75e-02 | 7.11e-03 | 6.23e-08 | 1.00e+00 |  2.00e-02   |   2   |
|  542  |  712  | 3914  | +9.9514e+01 | 6.75e-02 | 7.08e-03 | 6.21e-08 | 1.00e+00 |  2.00e-02   |   2   |
|  543  |  713  | 3916  | +9.9505e+01 | 6.75e-02 | 7.05e-03 | 6.20e-08 | 1.00e+00 |  2.00e-02   |   2   |
|  544  |  714  | 3918  | +9.9497e+01 | 6.75e-02 | 7.01e-03 | 6.18e-08 | 1.00e+00 |  2.00e-02   |   2   |
|  545  |  715  | 3920  | +9.9488e+01 | 6.75e-02 | 6.98e-03 | 6.17e-08 | 1.00e+00 |  2.00e-02   |   2   |
|  546  |  716  | 3922  | +9.9480e+01 | 6.75e-02 | 6.94e-03 | 6.16e-08 | 1.00e+00 |  2.00e-02   |   2   |
|  547  |  717  | 3924  | +9.9472e+01 | 6.75e-02 | 6.91e-03 | 6.14e-08 | 1.00e+00 |  2.00e-02   |   2   |
|  548  |  718  | 3925  | +9.9463e+01 | 6.75e-02 | 6.88e-03 | 6.13e-08 | 1.00e+00 |  2.00e-02   |   2   |
|  549  |  719  | 3926  | +9.9455e+01 | 6.75e-02 | 6.84e-03 | 6.11e-08 | 1.00e+00 |  2.00e-02   |   2   |
|  550  |  720  | 3927  | +9.9447e+01 | 6.75e-02 | 6.81e-03 | 6.10e-08 | 1.00e+00 |  2.00e-02   |   2   |
|  551  |  721  | 3928  | +9.9439e+01 | 6.75e-02 | 6.78e-03 | 6.09e-08 | 1.00e+00 |  2.00e-02   |   2   |
|  552  |  722  | 3929  | +9.9431e+01 | 6.75e-02 | 6.74e-03 | 6.07e-08 | 1.00e+00 |  2.00e-02   |   2   |
|  553  |  723  | 3930  | +9.9423e+01 | 6.75e-02 | 6.71e-03 | 6.06e-08 | 1.00e+00 |  2.00e-02   |   2   |
|  554  |  724  | 3931  | +9.9415e+01 | 6.75e-02 | 6.68e-03 | 6.05e-08 | 1.00e+00 |  2.00e-02   |   2   |
|  555  |  725  | 3932  | +9.9407e+01 | 6.75e-02 | 6.65e-03 | 6.03e-08 | 1.00e+00 |  2.00e-02   |   2   |
|  556  |  726  | 3933  | +9.9399e+01 | 6.75e-02 | 6.61e-03 | 6.02e-08 | 1.00e+00 |  2.00e-02   |   2   |
|  557  |  727  | 3934  | +9.9391e+01 | 6.75e-02 | 6.58e-03 | 6.01e-08 | 1.00e+00 |  2.00e-02   |   2   |
|  558  |  728  | 3935  | +9.9384e+01 | 6.75e-02 | 6.55e-03 | 5.99e-08 | 1.00e+00 |  2.00e-02   |   2   |
|  559  |  729  | 3936  | +9.9376e+01 | 6.75e-02 | 6.52e-03 | 5.98e-08 | 1.00e+00 |  2.00e-02   |   2   |
|  560  |  730  | 3937  | +9.9368e+01 | 6.75e-02 | 6.49e-03 | 5.97e-08 | 1.00e+00 |  2.00e-02   |   2   |
|  561  |  731  | 3938  | +9.9361e+01 | 6.75e-02 | 6.46e-03 | 5.95e-08 | 1.00e+00 |  2.00e-02   |   2   |
|  562  |  732  | 3939  | +9.9353e+01 | 6.75e-02 | 6.43e-03 | 5.94e-08 | 1.00e+00 |  2.00e-02   |   2   |
|  563  |  733  | 3940  | +9.9346e+01 | 6.75e-02 | 6.40e-03 | 5.93e-08 | 1.00e+00 |  2.00e-02   |   2   |
|  564  |  734  | 3941  | +9.9338e+01 | 6.75e-02 | 6.36e-03 | 5.92e-08 | 1.00e+00 |  2.00e-02   |   2   |
|  565  |  735  | 3942  | +9.9331e+01 | 6.75e-02 | 6.33e-03 | 5.90e-08 | 1.00e+00 |  2.00e-02   |   2   |
|  566  |  736  | 3943  | +9.9323e+01 | 6.75e-02 | 6.30e-03 | 5.89e-08 | 1.00e+00 |  2.00e-02   |   2   |
|  567  |  737  | 3944  | +9.9316e+01 | 6.75e-02 | 6.27e-03 | 5.88e-08 | 1.00e+00 |  2.00e-02   |   2   |
|  568  |  738  | 3945  | +9.9309e+01 | 6.75e-02 | 6.24e-03 | 5.87e-08 | 1.00e+00 |  2.00e-02   |   2   |
|  569  |  739  | 3946  | +9.9301e+01 | 6.75e-02 | 6.21e-03 | 5.86e-08 | 1.00e+00 |  2.00e-02   |   2   |
|  570  |  740  | 3947  | +9.9294e+01 | 6.75e-02 | 6.22e-03 | 5.84e-08 | 1.00e+00 |  2.00e-02   |   2   |
|  571  |  741  | 3948  | +9.9287e+01 | 6.75e-02 | 6.23e-03 | 5.83e-08 | 1.00e+00 |  2.00e-02   |   2   |
|  572  |  742  | 3949  | +9.9280e+01 | 6.75e-02 | 6.24e-03 | 5.82e-08 | 1.00e+00 |  2.00e-02   |   2   |
|  573  |  743  | 3950  | +9.9273e+01 | 6.75e-02 | 6.25e-03 | 5.81e-08 | 1.00e+00 |  2.00e-02   |   2   |
|  574  |  744  | 3951  | +9.9266e+01 | 6.75e-02 | 6.26e-03 | 5.80e-08 | 1.00e+00 |  2.00e-02   |   2   |
|  575  |  746  | 3952  | +9.9259e+01 | 6.75e-02 | 6.27e-03 | 4.21e-12 | 1.00e+00 |  2.00e-02   |   2   |
|  576  |  748  | 3953  | +9.9259e+01 | 3.37e-02 | 6.27e-03 | 4.21e-12 | 1.00e+00 |  2.00e-02   |   2   |
|  577  |  750  | 3954  | +9.9259e+01 | 1.69e-02 | 6.27e-03 | 4.21e-12 | 1.00e+00 |  2.00e-02   |   2   |
|  578  |  752  | 3955  | +9.9259e+01 | 8.44e-03 | 6.27e-03 | 4.21e-12 | 1.00e+00 |  2.00e-02   |   2   |
|  579  |  754  | 3956  | +9.9259e+01 | 4.22e-03 | 6.27e-03 | 4.21e-12 | 1.00e+00 |  2.00e-02   |   2   |
|  580  |  756  | 3957  | +9.9259e+01 | 2.11e-03 | 6.27e-03 | 4.21e-12 | 1.00e+00 |  2.00e-02   |   2   |
|  581  |  758  | 3958  | +9.9259e+01 | 1.05e-03 | 6.27e-03 | 4.21e-12 | 1.00e+00 |  2.00e-02   |   2   |
|  582  |  760  | 3959  | +9.9259e+01 | 5.27e-04 | 6.27e-03 | 4.21e-12 | 1.00e+00 |  2.00e-02   |   2   |
|  583  |  761  | 3959  | +9.9259e+01 | 1.00e+00 | 8.96e-03 | 4.21e-12 | 1.00e+00 |  4.00e-03   |   0   |
|  584  |  762  | 3963  | +9.8740e+01 | 7.00e+00 | 8.88e-03 | 4.93e-06 | 1.00e+00 |  4.00e-03   |   2   |
|  585  |  763  | 3969  | +9.5377e+01 | 4.90e+01 | 8.98e-03 | 2.32e-04 | 1.00e+00 |  4.00e-03   |   2   |
|  586  |  764  | 4006  | +9.3002e+01 | 4.90e+01 | 9.07e-03 | 1.45e-04 | 1.00e+00 |  4.00e-03   |   4   |
|  587  |  765  | 4047  | +9.1334e+01 | 4.90e+01 | 8.97e-03 | 8.78e-05 | 1.00e+00 |  4.00e-03   |   4   |
|  588  |  766  | 4092  | +9.0234e+01 | 4.90e+01 | 8.80e-03 | 4.52e-05 | 1.00e+00 |  4.00e-03   |   4   |
|  589  |  767  | 4136  | +9.0234e+01 | 6.32e+00 | 8.80e-03 | 4.52e-05 | 1.00e+00 |  4.00e-03   |   4   |
|  590  |  768  | 4152  | +8.9486e+01 | 6.32e+00 | 8.58e-03 | 2.32e-05 | 1.00e+00 |  4.00e-03   |   2   |
|  591  |  769  | 4169  | +8.9486e+01 | 6.32e-01 | 8.58e-03 | 2.32e-05 | 1.00e+00 |  4.00e-03   |   2   |
|  592  |  770  | 4174  | +8.9344e+01 | 1.26e+00 | 8.41e-03 | 7.77e-07 | 1.00e+00 |  4.00e-03   |   2   |
|  593  |  771  | 4180  | +8.9095e+01 | 2.53e+00 | 8.34e-03 | 2.16e-06 | 1.00e+00 |  4.00e-03   |   2   |
|  594  |  772  | 4189  | +8.8693e+01 | 5.06e+00 | 8.09e-03 | 6.40e-06 | 1.00e+00 |  4.00e-03   |   2   |
|  595  |  774  | 4205  | +8.8693e+01 | 2.53e+00 | 8.09e-03 | 6.40e-06 | 1.00e+00 |  4.00e-03   |   2   |
|  596  |  775  | 4214  | +8.8338e+01 | 2.53e+00 | 7.85e-03 | 4.59e-06 | 1.00e+00 |  4.00e-03   |   2   |
|  597  |  776  | 4223  | +8.8015e+01 | 2.53e+00 | 7.59e-03 | 3.89e-06 | 1.00e+00 |  4.00e-03   |   2   |
|  598  |  777  | 4232  | +8.7720e+01 | 2.53e+00 | 7.38e-03 | 3.25e-06 | 1.00e+00 |  4.00e-03   |   2   |
|  599  |  779  | 4241  | +8.7720e+01 | 1.26e+00 | 7.38e-03 | 3.25e-06 | 1.00e+00 |  4.00e-03   |   2   |
|  600  |  780  | 4248  | +8.7567e+01 | 1.26e+00 | 7.34e-03 | 1.08e-06 | 1.00e+00 |  4.00e-03   |   2   |
|  601  |  781  | 4255  | +8.7420e+01 | 1.26e+00 | 7.29e-03 | 1.01e-06 | 1.00e+00 |  4.00e-03   |   2   |
|  602  |  782  | 4262  | +8.7279e+01 | 1.26e+00 | 7.25e-03 | 9.44e-07 | 1.00e+00 |  4.00e-03   |   2   |
|  603  |  783  | 4269  | +8.7144e+01 | 1.26e+00 | 7.20e-03 | 8.87e-07 | 1.00e+00 |  4.00e-03   |   2   |
|  604  |  784  | 4276  | +8.7014e+01 | 1.26e+00 | 7.16e-03 | 8.37e-07 | 1.00e+00 |  4.00e-03   |   2   |
|  605  |  785  | 4283  | +8.6889e+01 | 1.26e+00 | 7.12e-03 | 7.94e-07 | 1.00e+00 |  4.00e-03   |   2   |
|  606  |  786  | 4290  | +8.6769e+01 | 1.26e+00 | 7.07e-03 | 7.56e-07 | 1.00e+00 |  4.00e-03   |   2   |
|  607  |  787  | 4297  | +8.6653e+01 | 1.26e+00 | 7.03e-03 | 7.25e-07 | 1.00e+00 |  4.00e-03   |   2   |
|  608  |  788  | 4304  | +8.6542e+01 | 1.26e+00 | 6.98e-03 | 7.00e-07 | 1.00e+00 |  4.00e-03   |   2   |
|  609  |  790  | 4311  | +8.6542e+01 | 6.32e-01 | 6.98e-03 | 7.00e-07 | 1.00e+00 |  4.00e-03   |   2   |
|  610  |  791  | 4317  | +8.6472e+01 | 6.32e-01 | 6.98e-03 | 4.60e-07 | 1.00e+00 |  4.00e-03   |   2   |
|  611  |  792  | 4323  | +8.6403e+01 | 6.32e-01 | 6.99e-03 | 4.52e-07 | 1.00e+00 |  4.00e-03   |   2   |
|  612  |  793  | 4329  | +8.6335e+01 | 6.32e-01 | 7.00e-03 | 4.45e-07 | 1.00e+00 |  4.00e-03   |   2   |
|  613  |  794  | 4334  | +8.6269e+01 | 6.32e-01 | 7.00e-03 | 4.29e-07 | 1.00e+00 |  4.00e-03   |   2   |
|  614  |  795  | 4339  | +8.6205e+01 | 6.32e-01 | 7.00e-03 | 4.14e-07 | 1.00e+00 |  4.00e-03   |   2   |
|  615  |  796  | 4344  | +8.6142e+01 | 6.32e-01 | 6.99e-03 | 4.02e-07 | 1.00e+00 |  4.00e-03   |   2   |
|  616  |  797  | 4349  | +8.6081e+01 | 6.32e-01 | 6.99e-03 | 3.91e-07 | 1.00e+00 |  4.00e-03   |   2   |
|  617  |  798  | 4354  | +8.6021e+01 | 6.32e-01 | 7.01e-03 | 3.82e-07 | 1.00e+00 |  4.00e-03   |   2   |
|  618  |  799  | 4359  | +8.5963e+01 | 6.32e-01 | 7.05e-03 | 3.74e-07 | 1.00e+00 |  4.00e-03   |   2   |
|  619  |  800  | 4364  | +8.5905e+01 | 6.32e-01 | 7.09e-03 | 3.66e-07 | 1.00e+00 |  4.00e-03   |   2   |
|  620  |  801  | 4369  | +8.5848e+01 | 6.32e-01 | 7.12e-03 | 3.58e-07 | 1.00e+00 |  4.00e-03   |   2   |
|  621  |  802  | 4374  | +8.5792e+01 | 6.32e-01 | 7.15e-03 | 3.51e-07 | 1.00e+00 |  4.00e-03   |   2   |
|  622  |  803  | 4379  | +8.5738e+01 | 6.32e-01 | 7.19e-03 | 3.44e-07 | 1.00e+00 |  4.00e-03   |   2   |
|  623  |  804  | 4384  | +8.5684e+01 | 6.32e-01 | 7.22e-03 | 3.38e-07 | 1.00e+00 |  4.00e-03   |   2   |
|  624  |  805  | 4389  | +8.5631e+01 | 6.32e-01 | 7.25e-03 | 3.32e-07 | 1.00e+00 |  4.00e-03   |   2   |
|  625  |  806  | 4394  | +8.5580e+01 | 6.32e-01 | 7.28e-03 | 3.27e-07 | 1.00e+00 |  4.00e-03   |   2   |
|  626  |  807  | 4399  | +8.5529e+01 | 6.32e-01 | 7.30e-03 | 3.21e-07 | 1.00e+00 |  4.00e-03   |   2   |
|  627  |  808  | 4404  | +8.5479e+01 | 6.32e-01 | 7.33e-03 | 3.15e-07 | 1.00e+00 |  4.00e-03   |   2   |
|  628  |  809  | 4409  | +8.5431e+01 | 6.32e-01 | 7.35e-03 | 3.09e-07 | 1.00e+00 |  4.00e-03   |   2   |
|  629  |  810  | 4414  | +8.5383e+01 | 6.32e-01 | 7.38e-03 | 3.03e-07 | 1.00e+00 |  4.00e-03   |   2   |
|  630  |  811  | 4419  | +8.5336e+01 | 6.32e-01 | 7.40e-03 | 2.99e-07 | 1.00e+00 |  4.00e-03   |   2   |
|  631  |  813  | 4424  | +8.5336e+01 | 3.16e-01 | 7.40e-03 | 2.99e-07 | 1.00e+00 |  4.00e-03   |   2   |
|  632  |  814  | 4428  | +8.5307e+01 | 3.16e-01 | 7.41e-03 | 1.68e-07 | 1.00e+00 |  4.00e-03   |   2   |
|  633  |  815  | 4432  | +8.5278e+01 | 3.16e-01 | 7.42e-03 | 1.68e-07 | 1.00e+00 |  4.00e-03   |   2   |
|  634  |  816  | 4436  | +8.5249e+01 | 3.16e-01 | 7.43e-03 | 1.67e-07 | 1.00e+00 |  4.00e-03   |   2   |
|  635  |  817  | 4440  | +8.5220e+01 | 3.16e-01 | 7.45e-03 | 1.66e-07 | 1.00e+00 |  4.00e-03   |   2   |
|  636  |  818  | 4444  | +8.5191e+01 | 3.16e-01 | 7.46e-03 | 1.65e-07 | 1.00e+00 |  4.00e-03   |   2   |
|  637  |  819  | 4448  | +8.5163e+01 | 3.16e-01 | 7.47e-03 | 1.64e-07 | 1.00e+00 |  4.00e-03   |   2   |
|  638  |  820  | 4452  | +8.5136e+01 | 3.16e-01 | 7.48e-03 | 1.63e-07 | 1.00e+00 |  4.00e-03   |   2   |
|  639  |  821  | 4456  | +8.5108e+01 | 3.16e-01 | 7.49e-03 | 1.62e-07 | 1.00e+00 |  4.00e-03   |   2   |
|  640  |  822  | 4460  | +8.5081e+01 | 3.16e-01 | 7.50e-03 | 1.61e-07 | 1.00e+00 |  4.00e-03   |   2   |
|  641  |  823  | 4464  | +8.5055e+01 | 3.16e-01 | 7.52e-03 | 1.60e-07 | 1.00e+00 |  4.00e-03   |   2   |
|  642  |  824  | 4468  | +8.5028e+01 | 3.16e-01 | 7.53e-03 | 1.59e-07 | 1.00e+00 |  4.00e-03   |   2   |
|  643  |  825  | 4472  | +8.5002e+01 | 3.16e-01 | 7.54e-03 | 1.58e-07 | 1.00e+00 |  4.00e-03   |   2   |
|  644  |  826  | 4476  | +8.4976e+01 | 3.16e-01 | 7.55e-03 | 1.57e-07 | 1.00e+00 |  4.00e-03   |   2   |
|  645  |  827  | 4480  | +8.4951e+01 | 3.16e-01 | 7.56e-03 | 1.57e-07 | 1.00e+00 |  4.00e-03   |   2   |
|  646  |  828  | 4484  | +8.4926e+01 | 3.16e-01 | 7.58e-03 | 1.56e-07 | 1.00e+00 |  4.00e-03   |   2   |
|  647  |  829  | 4488  | +8.4900e+01 | 3.16e-01 | 7.59e-03 | 1.55e-07 | 1.00e+00 |  4.00e-03   |   2   |
|  648  |  830  | 4492  | +8.4876e+01 | 3.16e-01 | 7.60e-03 | 1.54e-07 | 1.00e+00 |  4.00e-03   |   2   |
|  649  |  831  | 4496  | +8.4851e+01 | 3.16e-01 | 7.61e-03 | 1.53e-07 | 1.00e+00 |  4.00e-03   |   2   |
|  650  |  832  | 4500  | +8.4827e+01 | 3.16e-01 | 7.62e-03 | 1.53e-07 | 1.00e+00 |  4.00e-03   |   2   |
|  651  |  833  | 4504  | +8.4803e+01 | 3.16e-01 | 7.64e-03 | 1.52e-07 | 1.00e+00 |  4.00e-03   |   2   |
|  652  |  834  | 4508  | +8.4779e+01 | 3.16e-01 | 7.65e-03 | 1.52e-07 | 1.00e+00 |  4.00e-03   |   2   |
|  653  |  835  | 4512  | +8.4755e+01 | 3.16e-01 | 7.66e-03 | 1.51e-07 | 1.00e+00 |  4.00e-03   |   2   |
|  654  |  836  | 4516  | +8.4732e+01 | 3.16e-01 | 7.67e-03 | 1.50e-07 | 1.00e+00 |  4.00e-03   |   2   |
|  655  |  837  | 4520  | +8.4709e+01 | 3.16e-01 | 7.68e-03 | 1.50e-07 | 1.00e+00 |  4.00e-03   |   2   |
|  656  |  838  | 4524  | +8.4686e+01 | 3.16e-01 | 7.70e-03 | 1.49e-07 | 1.00e+00 |  4.00e-03   |   2   |
|  657  |  839  | 4528  | +8.4664e+01 | 3.16e-01 | 7.71e-03 | 1.49e-07 | 1.00e+00 |  4.00e-03   |   2   |
|  658  |  840  | 4532  | +8.4642e+01 | 3.16e-01 | 7.72e-03 | 1.49e-07 | 1.00e+00 |  4.00e-03   |   2   |
|  659  |  841  | 4536  | +8.4620e+01 | 3.16e-01 | 7.73e-03 | 1.49e-07 | 1.00e+00 |  4.00e-03   |   2   |
|  660  |  842  | 4540  | +8.4598e+01 | 3.16e-01 | 7.74e-03 | 1.48e-07 | 1.00e+00 |  4.00e-03   |   2   |
|  661  |  843  | 4544  | +8.4576e+01 | 3.16e-01 | 7.76e-03 | 1.48e-07 | 1.00e+00 |  4.00e-03   |   2   |
|  662  |  844  | 4548  | +8.4555e+01 | 3.16e-01 | 7.77e-03 | 1.48e-07 | 1.00e+00 |  4.00e-03   |   2   |
|  663  |  846  | 4552  | +8.4555e+01 | 1.58e-01 | 7.77e-03 | 1.48e-07 | 1.00e+00 |  4.00e-03   |   2   |
|  664  |  847  | 4555  | +8.4541e+01 | 1.58e-01 | 7.74e-03 | 7.20e-08 | 1.00e+00 |  4.00e-03   |   2   |
|  665  |  848  | 4558  | +8.4528e+01 | 1.58e-01 | 7.71e-03 | 7.19e-08 | 1.00e+00 |  4.00e-03   |   2   |
|  666  |  849  | 4561  | +8.4514e+01 | 1.58e-01 | 7.68e-03 | 7.18e-08 | 1.00e+00 |  4.00e-03   |   2   |
|  667  |  850  | 4564  | +8.4501e+01 | 1.58e-01 | 7.65e-03 | 7.17e-08 | 1.00e+00 |  4.00e-03   |   2   |
|  668  |  851  | 4567  | +8.4488e+01 | 1.58e-01 | 7.62e-03 | 7.16e-08 | 1.00e+00 |  4.00e-03   |   2   |
|  669  |  852  | 4570  | +8.4475e+01 | 1.58e-01 | 7.59e-03 | 7.15e-08 | 1.00e+00 |  4.00e-03   |   2   |
|  670  |  853  | 4573  | +8.4462e+01 | 1.58e-01 | 7.56e-03 | 7.14e-08 | 1.00e+00 |  4.00e-03   |   2   |
|  671  |  854  | 4576  | +8.4449e+01 | 1.58e-01 | 7.52e-03 | 7.13e-08 | 1.00e+00 |  4.00e-03   |   2   |
|  672  |  855  | 4579  | +8.4436e+01 | 1.58e-01 | 7.48e-03 | 7.12e-08 | 1.00e+00 |  4.00e-03   |   2   |
|  673  |  856  | 4582  | +8.4423e+01 | 1.58e-01 | 7.44e-03 | 7.11e-08 | 1.00e+00 |  4.00e-03   |   2   |
|  674  |  857  | 4585  | +8.4410e+01 | 1.58e-01 | 7.41e-03 | 7.10e-08 | 1.00e+00 |  4.00e-03   |   2   |
|  675  |  858  | 4588  | +8.4397e+01 | 1.58e-01 | 7.36e-03 | 7.09e-08 | 1.00e+00 |  4.00e-03   |   2   |
|  676  |  859  | 4591  | +8.4385e+01 | 1.58e-01 | 7.32e-03 | 7.08e-08 | 1.00e+00 |  4.00e-03   |   2   |
|  677  |  860  | 4594  | +8.4372e+01 | 1.58e-01 | 7.28e-03 | 7.07e-08 | 1.00e+00 |  4.00e-03   |   2   |
|  678  |  861  | 4597  | +8.4360e+01 | 1.58e-01 | 7.23e-03 | 7.06e-08 | 1.00e+00 |  4.00e-03   |   2   |
|  679  |  862  | 4600  | +8.4347e+01 | 1.58e-01 | 7.19e-03 | 7.05e-08 | 1.00e+00 |  4.00e-03   |   2   |
|  680  |  863  | 4603  | +8.4335e+01 | 1.58e-01 | 7.14e-03 | 7.05e-08 | 1.00e+00 |  4.00e-03   |   2   |
|  681  |  864  | 4606  | +8.4322e+01 | 1.58e-01 | 7.09e-03 | 7.04e-08 | 1.00e+00 |  4.00e-03   |   2   |
|  682  |  865  | 4609  | +8.4310e+01 | 1.58e-01 | 7.04e-03 | 7.03e-08 | 1.00e+00 |  4.00e-03   |   2   |
|  683  |  866  | 4612  | +8.4298e+01 | 1.58e-01 | 6.99e-03 | 7.02e-08 | 1.00e+00 |  4.00e-03   |   2   |
|  684  |  867  | 4615  | +8.4286e+01 | 1.58e-01 | 6.94e-03 | 7.02e-08 | 1.00e+00 |  4.00e-03   |   2   |
|  685  |  868  | 4618  | +8.4274e+01 | 1.58e-01 | 6.88e-03 | 7.01e-08 | 1.00e+00 |  4.00e-03   |   2   |
|  686  |  869  | 4621  | +8.4262e+01 | 1.58e-01 | 6.83e-03 | 7.01e-08 | 1.00e+00 |  4.00e-03   |   2   |
|  687  |  870  | 4624  | +8.4250e+01 | 1.58e-01 | 6.77e-03 | 7.00e-08 | 1.00e+00 |  4.00e-03   |   2   |
|  688  |  871  | 4627  | +8.4238e+01 | 1.58e-01 | 6.72e-03 | 7.00e-08 | 1.00e+00 |  4.00e-03   |   2   |
|  689  |  872  | 4630  | +8.4226e+01 | 1.58e-01 | 6.66e-03 | 7.00e-08 | 1.00e+00 |  4.00e-03   |   2   |
|  690  |  873  | 4633  | +8.4214e+01 | 1.58e-01 | 6.60e-03 | 7.00e-08 | 1.00e+00 |  4.00e-03   |   2   |
|  691  |  874  | 4636  | +8.4202e+01 | 1.58e-01 | 6.54e-03 | 7.00e-08 | 1.00e+00 |  4.00e-03   |   2   |
|  692  |  875  | 4639  | +8.4190e+01 | 1.58e-01 | 6.48e-03 | 7.00e-08 | 1.00e+00 |  4.00e-03   |   2   |
|  693  |  876  | 4642  | +8.4179e+01 | 1.58e-01 | 6.41e-03 | 7.01e-08 | 1.00e+00 |  4.00e-03   |   2   |
|  694  |  877  | 4645  | +8.4167e+01 | 1.58e-01 | 6.35e-03 | 7.01e-08 | 1.00e+00 |  4.00e-03   |   2   |
|  695  |  878  | 4648  | +8.4155e+01 | 1.58e-01 | 6.29e-03 | 7.02e-08 | 1.00e+00 |  4.00e-03   |   2   |
|  696  |  879  | 4651  | +8.4144e+01 | 1.58e-01 | 6.23e-03 | 7.04e-08 | 1.00e+00 |  4.00e-03   |   2   |
|  697  |  880  | 4654  | +8.4132e+01 | 1.58e-01 | 6.21e-03 | 7.05e-08 | 1.00e+00 |  4.00e-03   |   2   |
|  698  |  881  | 4657  | +8.4121e+01 | 1.58e-01 | 6.19e-03 | 7.07e-08 | 1.00e+00 |  4.00e-03   |   2   |
|  699  |  882  | 4660  | +8.4109e+01 | 1.58e-01 | 6.16e-03 | 7.09e-08 | 1.00e+00 |  4.00e-03   |   2   |
|  700  |  883  | 4664  | +8.4098e+01 | 1.58e-01 | 6.14e-03 | 7.10e-08 | 1.00e+00 |  4.00e-03   |   2   |
|  701  |  884  | 4668  | +8.4086e+01 | 1.58e-01 | 6.11e-03 | 7.10e-08 | 1.00e+00 |  4.00e-03   |   2   |
|  702  |  885  | 4672  | +8.4075e+01 | 1.58e-01 | 6.08e-03 | 7.10e-08 | 1.00e+00 |  4.00e-03   |   2   |
|  703  |  886  | 4676  | +8.4064e+01 | 1.58e-01 | 6.06e-03 | 7.10e-08 | 1.00e+00 |  4.00e-03   |   2   |
|  704  |  887  | 4680  | +8.4052e+01 | 1.58e-01 | 6.03e-03 | 7.10e-08 | 1.00e+00 |  4.00e-03   |   2   |
|  705  |  888  | 4684  | +8.4041e+01 | 1.58e-01 | 6.00e-03 | 7.10e-08 | 1.00e+00 |  4.00e-03   |   2   |
|  706  |  889  | 4688  | +8.4030e+01 | 1.58e-01 | 5.97e-03 | 7.10e-08 | 1.00e+00 |  4.00e-03   |   2   |
|  707  |  890  | 4692  | +8.4019e+01 | 1.58e-01 | 5.93e-03 | 7.10e-08 | 1.00e+00 |  4.00e-03   |   2   |
|  708  |  891  | 4696  | +8.4008e+01 | 1.58e-01 | 5.90e-03 | 7.10e-08 | 1.00e+00 |  4.00e-03   |   2   |
|  709  |  892  | 4700  | +8.3998e+01 | 1.58e-01 | 5.87e-03 | 7.10e-08 | 1.00e+00 |  4.00e-03   |   2   |
|  710  |  893  | 4704  | +8.3987e+01 | 1.58e-01 | 5.83e-03 | 7.10e-08 | 1.00e+00 |  4.00e-03   |   2   |
|  711  |  894  | 4708  | +8.3976e+01 | 1.58e-01 | 5.80e-03 | 7.10e-08 | 1.00e+00 |  4.00e-03   |   2   |
|  712  |  895  | 4712  | +8.3966e+01 | 1.58e-01 | 5.76e-03 | 7.10e-08 | 1.00e+00 |  4.00e-03   |   2   |
|  713  |  896  | 4716  | +8.3955e+01 | 1.58e-01 | 5.73e-03 | 7.10e-08 | 1.00e+00 |  4.00e-03   |   2   |
|  714  |  897  | 4720  | +8.3945e+01 | 1.58e-01 | 5.69e-03 | 7.10e-08 | 1.00e+00 |  4.00e-03   |   2   |
|  715  |  898  | 4724  | +8.3935e+01 | 1.58e-01 | 5.65e-03 | 7.11e-08 | 1.00e+00 |  4.00e-03   |   2   |
|  716  |  899  | 4728  | +8.3925e+01 | 1.58e-01 | 5.61e-03 | 7.11e-08 | 1.00e+00 |  4.00e-03   |   2   |
|  717  |  900  | 4732  | +8.3914e+01 | 1.58e-01 | 5.57e-03 | 7.11e-08 | 1.00e+00 |  4.00e-03   |   2   |
